ds,y,SMA,RSI,MACD,MOM,,Not Adjusted
3/20/08,12.694975,126.348,55.9092,-3.2285,6.6301,,
3/19/08,12.35205,125.685,59.0371,-3.7296,9.54,,
3/18/08,12.652111,124.731,54.5265,-4.2327,7.19,,
3/17/08,12.071993,124.012,45.4255,-4.6594,-1.89,,
3/14/08,12.060562,124.201,56.7211,-5.0443,0.13,,
3/13/08,12.187253,124.188,47.4469,-5.5161,-3.1,,
3/12/08,12.005311,124.498,52.6077,-5.9187,8.81,,
3/11/08,12.131051,123.617,47.4649,-6.3444,6.46,,
3/10/08,11.401379,122.971,43.4849,-6.7181,3.39,,
3/7/08,11.645239,122.632,40.4795,-7.0755,-2.07,,
3/6/08,11.519498,122.839,46.2293,-7.4554,-1.5601,,
3/5/08,11.858615,122.995,44.6513,-7.9052,1.38,,
3/4/08,11.870999,122.857,41.9731,-8.3519,-4,,
3/3/08,11.595703,123.257,44.9922,-8.8085,-1.83,,
2/29/08,11.909105,123.44,52.3352,-9.3133,0.35,,
2/28/08,12.374911,123.405,48.7179,-9.8226,0.52,,
2/27/08,11.712869,123.353,32.5002,-10.1951,-12.47,,
2/26/08,11.34994,124.6,31.2124,-10.419,-10.37,,
2/25/08,11.406143,125.637,32.0999,-10.6523,-3.49,,
2/22/08,11.379469,125.986,35.8571,-10.934,2.51,,
2/21/08,11.577605,125.735,39.6947,-11.284,-4.78,,
2/20/08,11.794791,126.213,32.7043,-11.6544,-8.23,,
2/19/08,11.638573,127.036,36.4474,-11.9764,-8.22,,
2/15/08,11.871949,127.858,36.7269,-12.3349,-9.97,,
2/14/08,12.141531,128.855,39.7973,-12.6685,-0.05,,
2/13/08,12.326331,128.86,35.5856,-12.9724,-4.69,,
2/12/08,11.893863,129.329,39.2368,-13.1696,-0.45,,
2/11/08,12.331091,129.374,35.2348,-13.2968,-0.15,,
2/8/08,11.952918,129.389,25.4999,-13.247,-16.91,,
2/7/08,11.54903,131.08,21.7325,-13.036,-20.02,,
2/6/08,11.621424,133.082,28.3805,-12.7843,-5.36,,
2/5/08,12.322518,133.618,27.6468,-12.5901,-17.63,,
2/4/08,12.540661,135.381,30.2856,-12.2738,-27.5,,
2/1/08,12.740701,138.131,31.7503,-11.8452,-25.27,,
1/31/08,12.894063,140.658,20.1208,-11.2215,-35.78,,
1/30/08,12.591146,144.236,21.0329,-10.3303,-46.35,,
1/29/08,12.530181,148.871,20.662,-9.3004,-46.37,,
1/28/08,12.384437,153.508,15.8264,-8.1241,-47.84,,
1/25/08,12.384437,158.292,19.7506,-6.852,-38.59,,
1/24/08,12.916928,162.151,20.1661,-5.639,-31.31,,
1/23/08,13.247474,165.282,13.9764,-4.3711,-43.95,,
1/22/08,14.825891,169.677,17.8719,-3.1166,-33.19,,
1/18/08,15.370759,172.996,25.1173,-2.1012,-29.74,,
1/17/08,15.325991,175.97,24.7149,-1.2613,-33.9,,
1/16/08,15.20692,179.36,27.1584,-0.4317,-34.04,,
1/15/08,16.102345,182.764,38.7293,0.3022,-21.78,,
1/14/08,17.030151,184.942,38.3507,0.9152,-23.07,,
1/11/08,16.450031,187.249,35.6307,1.6032,-22.95,,
1/10/08,16.957756,189.544,37.1647,2.3515,-21.43,,
1/9/08,17.089205,191.687,25.7254,3.1005,-23.73,,
1/8/08,16.312857,194.06,33.4373,3.8367,-9.98,,
1/7/08,16.921555,195.058,34.6098,4.3424,-4.18,,
1/4/08,17.151121,195.476,48.7465,4.677,8.47,,
1/3/08,18.568562,194.629,56.8618,4.7548,8.89,,
1/2/08,18.559986,193.74,66.5868,4.6928,8.55,,
12/31/07,18.868626,192.885,67.2031,4.5312,9.13,,
12/28/07,19.03532,191.972,69.9654,4.3395,10.4,,
12/27/07,18.915291,190.932,68.1952,4.138,5.51,,
12/26/07,18.951494,190.381,68.3278,3.9815,4.26,,
12/24/07,18.937208,189.955,64.1682,3.883,1.44,,
12/21/07,18.471397,189.811,58.0512,3.9014,-0.42,,
12/20/07,17.833166,189.853,50.8361,4.0174,-0.76,,
12/19/07,17.443565,189.929,46.5106,4.1688,0.09,,
12/18/07,17.430231,189.92,52.5194,4.2592,9.37,,
12/17/07,17.565496,188.983,60.9237,4.1974,8.86,,
12/14/07,18.136093,188.097,60.449,4.0036,3.03,,
12/13/07,18.273256,187.794,60.2254,3.7376,10.76,,
12/12/07,18.180862,186.718,66.3191,3.3844,16.62,,
12/11/07,17.959864,185.056,68.8461,2.9304,19.53,,
12/10/07,18.499973,183.103,67.8704,2.4488,20,,
12/7/07,18.508545,181.103,65.2987,2.0074,18.54,,
12/6/07,18.094177,179.249,61.3252,1.6463,20.35,,
12/5/07,17.67028,177.214,58.0451,1.3734,17.22,,
12/4/07,17.128263,175.492,51.6221,1.1591,11.05,,
12/3/07,17.037767,174.387,58.2025,0.9772,16.56,,
11/30/07,17.357834,172.731,67.1681,0.7205,20.95,,
11/29/07,17.555021,170.636,58.9543,0.4892,2.27,,
11/28/07,17.167318,170.409,55.66,0.4601,15.97,,
11/27/07,16.651974,168.812,53.6057,0.5562,9.94,,
11/26/07,16.435741,167.818,51.5475,0.7794,2.44,,
11/23/07,16.340485,167.574,49.5838,1.148,-14.67,,
11/21/07,16.047089,169.041,41.2872,1.679,-24.77,,
11/20/07,16.084242,171.518,41.0463,2.3886,-21.38,,
11/19/07,15.61748,173.656,41.4334,3.1729,-19.19,,
11/16/07,15.849907,175.575,40.4937,4.0152,-23.91,,
11/15/07,15.65082,177.966,41.3064,4.902,-22.21,,
11/14/07,15.823236,180.187,50.2801,5.7801,-10.47,,
11/13/07,16.189974,181.234,29.3652,6.6163,-25.33,,
11/12/07,14.646803,183.767,32.7309,7.6109,-20.42,,
11/9/07,15.752749,185.809,37.9131,8.3838,-14.14,,
11/8/07,16.714851,187.223,60.8305,8.879,1.8,,
11/7/07,17.746485,187.043,70.578,9.0694,4.8,,
11/6/07,18.269449,186.563,66.1697,9.1852,-1.51,,
11/5/07,17.735058,186.714,63.7532,9.3053,14.94,,
11/2/07,17.896042,185.22,74.407,9.3652,14.97,,
11/1/07,17.855083,183.723,73.7936,9.3129,17.1,,
10/31/07,18.094177,182.013,72.8629,9.22,14.94,,
10/30/07,17.813168,180.519,71.5012,9.0882,20.64,,
10/29/07,17.631227,178.455,71.0687,8.9145,17.72,,
10/26/07,17.594072,176.683,70.7272,8.6843,22.28,,
10/25/07,17.41118,174.455,70.4051,8.4037,15.38,,
10/24/07,17.711239,172.917,72.0009,8.087,18.26,,
10/23/07,17.73315,171.091,76.5704,7.7593,18.36,,
10/22/07,16.609114,169.255,62.3179,7.4947,6.86,,
10/19/07,16.233797,168.569,70.5714,7.4511,15.88,,
10/18/07,16.527193,166.981,67.8742,7.3274,13.5,,
10/17/07,16.45574,165.631,70.3962,7.2126,14.91,,
10/16/07,16.15378,164.14,62.9522,7.0783,8.99,,
10/15/07,15.906108,163.241,68.2209,6.9806,13.35,,
10/12/07,15.931832,161.906,62.4615,6.7934,9.57,,
10/11/07,15.453638,160.949,79.3325,6.5664,15.72,,
10/10/07,15.888013,159.377,77.7104,6.1932,13.08,,
10/9/07,15.989935,158.069,86.0098,5.8067,23.36,,
10/8/07,15.994699,155.733,81.5095,5.4044,16.76,,
10/5/07,15.379336,154.057,76.2537,5.0992,17.22,,
10/4/07,14.883044,152.335,75.8196,4.8233,17.85,,
10/3/07,15.043075,150.55,75.574,4.5051,14.76,,
10/2/07,15.093562,149.074,74.2584,4.1545,17.5,,
10/1/07,14.892572,147.324,72.1513,3.7923,15.64,,
9/28/07,14.61918,145.76,70.8188,3.4255,16.87,,
9/27/07,14.717294,144.073,71.6747,3.0472,14.94,,
9/26/07,14.552502,142.579,73.3675,2.6642,18.48,,
9/25/07,14.591557,140.731,65.3363,2.3253,8.94,,
9/24/07,14.124797,139.837,65.2002,2.1125,9.73,,
9/21/07,13.731378,138.864,57.579,1.9331,9.13,,
9/20/07,13.36559,137.951,56.0446,1.8268,4.58,,
9/19/07,13.409408,137.493,61.8846,1.7107,-1.95,,
9/18/07,13.423698,137.688,56.2029,1.5702,-0.89,,
9/17/07,13.184601,137.777,56.114,1.4817,-0.5,,
9/14/07,13.222703,137.827,52.6196,1.3883,3.9,,
9/13/07,13.069343,137.437,56.3936,1.2988,8.95,,
9/12/07,13.036,136.542,52.5442,1.1663,5,,
9/11/07,12.906447,136.042,55.5103,1.0385,4.5093,,
9/10/07,13.022661,135.5911,54.4191,0.8611,6.47,,
9/7/07,12.552091,134.9441,48.0626,0.6716,-1.08,,
9/6/07,12.860726,135.0521,52.7895,0.4589,4.35,,
9/5/07,13.027425,134.6171,68.8899,0.1024,22.76,,
9/4/07,13.73233,132.3411,63.5336,-0.3614,15.98,,
8/31/07,13.191268,130.7431,63.021,-0.7179,17.48,,
8/30/07,12.978846,128.9951,54.2482,-1.0029,15.66,,
8/29/07,12.772136,127.4291,49.8695,-1.1639,7.14,,
8/28/07,12.080566,126.7151,51.6391,-1.291,2.7,,
8/27/07,12.597815,126.4451,55.4705,-1.4284,5.0607,,
8/24/07,12.88835,125.939,51.6209,-1.5475,7.41,,
8/23/07,12.485411,125.198,55.4841,-1.5712,1.98,,
8/22/07,12.622585,125,53.1806,-1.5194,-5.54,,
8/21/07,12.152008,125.554,39.6353,-1.2919,-12.73,,
8/20/07,11.642381,126.827,41.7465,-0.8563,-8.94,,
8/17/07,11.627141,127.721,38.4591,-0.3591,-13.25,,
8/16/07,11.1499,129.046,29.2444,0.2362,-19.64,,
8/15/07,11.421381,131.01,34.5856,0.8873,-10.9,,
8/14/07,11.814798,132.1,41.1347,1.4465,-14.68,,
8/13/07,12.172966,133.568,41.1853,1.9614,-16,,
8/10/07,11.907197,135.168,31.2782,2.5092,-23.07,,
8/9/07,12.039606,137.475,40.753,3.0717,-14.76,,
8/8/07,12.765466,138.951,50.486,3.4871,-0.59,,
8/7/07,12.862631,139.01,46.8026,3.8478,-3.94,,
8/6/07,12.883587,139.404,42.4867,4.2474,-10.41,,
8/3/07,12.559712,140.445,46.4067,4.6433,-6.39,,
8/2/07,13.001705,141.084,48.7932,4.9638,-3.65,,
8/1/07,12.859775,141.449,43.0895,5.2141,-4.55,,
7/31/07,12.551139,141.904,62.5147,5.3848,4.67,,
7/30/07,13.472282,141.437,66.4443,5.3568,5.94,,
7/27/07,13.702803,140.843,72.0163,5.271,11.16,,
7/26/07,13.907603,139.727,71.6482,5.1543,12.02,,
7/25/07,13.075051,138.525,58.5958,5.0646,5.28,,
7/24/07,12.849291,137.997,63.3061,5.036,10,,
7/23/07,13.688512,136.997,80.0814,4.909,10.93,,
7/20/07,13.693274,135.904,78.1266,4.6928,8.52,,
7/19/07,13.336063,135.052,76.4339,4.4829,11.5,,
7/18/07,13.156976,133.902,73.5552,4.2755,16.19,,
7/17/07,13.232231,132.283,73.9792,4.0713,17.25,,
7/16/07,13.155069,130.558,74.2946,3.8512,16.42,,
7/13/07,13.119827,128.916,69.9972,3.6417,12.67,,
7/12/07,12.771181,127.649,68.3235,3.483,13.24,,
7/11/07,12.611151,126.325,65.7277,3.3462,8.09,,
7/10/07,12.60734,125.516,60.5081,3.2385,4.69,,
7/9/07,12.41492,125.047,71.2187,3.1532,8.53,,
7/6/07,12.602574,124.194,73.7359,3.0411,11.43,,
7/5/07,12.64544,123.051,67.8274,2.9963,4.93,,
7/3/07,12.113903,122.558,52.8285,3.0928,-2.69,,
7/2/07,11.550932,122.827,49.8913,3.3074,-2.23,,
6/29/07,11.625234,123.05,52.7543,3.5305,1.35,,
6/28/07,11.484253,122.915,53.9352,3.7364,5.16,,
6/27/07,11.610944,122.399,49.3572,3.9339,-0.54,,
6/26/07,11.397571,122.453,59.6275,4.125,4.63,,
6/25/07,11.653811,121.99,60.3315,4.2596,-1.81,,
6/22/07,11.716679,122.171,59.6371,4.3937,-1.975,,
6/21/07,11.802414,122.3685,55.1706,4.5365,-3.29,,
6/20/07,11.578559,122.6975,61.336,4.6887,1.57,,
6/19/07,11.779549,122.5405,63.7592,4.8047,3.28,,
6/18/07,11.91577,122.2125,61.3991,4.9258,4.65,,
6/15/07,11.478536,121.7475,56.6006,5.0832,-0.48,,
6/14/07,11.311838,121.7955,49.3088,5.2672,-2.87,,
6/13/07,11.192763,122.0825,59.7427,5.4291,6.85,,
6/12/07,11.467107,121.3975,55.917,5.4744,4.9,,
6/11/07,11.449009,120.9075,81.7477,5.4501,14,,
6/8/07,11.858615,119.5075,81.5458,5.2908,13.015,,
6/7/07,11.818607,118.206,80.6254,5.1187,10.97,,
6/6/07,11.777651,117.109,77.3503,4.9552,9.81,,
6/5/07,11.685247,116.128,76.1498,4.8165,11.1,,
6/4/07,11.5576,115.018,71.9737,4.6786,8.4,,
6/1/07,11.278497,114.178,83.6917,4.5482,13.95,,
5/31/07,11.544266,112.783,82.6303,4.3872,11.54,,
5/30/07,11.313743,111.629,74.148,4.2699,4.73,,
5/29/07,10.892704,111.156,75.0049,4.2221,4.83,,
5/25/07,10.823164,110.673,69.8891,4.1579,4.26,,
5/24/07,10.54406,110.247,74.4214,4.0918,6.18,,
5/23/07,10.753626,109.629,81.5298,3.9812,9.11,,
5/22/07,10.815547,108.718,79.2773,3.8443,9.02,,
5/21/07,10.666942,107.816,75.4358,3.722,9.23,,
5/18/07,10.480239,106.893,75.2844,3.6085,9.43,,
5/17/07,10.424989,105.95,68.5771,3.4763,6.42,,
5/16/07,10.224948,105.308,77.0039,3.3367,8.88,,
5/15/07,10.242093,104.42,84.0054,3.1311,9.98,,
5/14/07,10.417369,103.422,84.3372,2.8845,9.53,,
5/11/07,10.358308,102.469,81.9207,2.6312,9.56,,
5/10/07,10.224948,101.513,80.3062,2.4,5.05,,
5/9/07,10.181129,101.008,77.5046,2.1852,10.68,,
5/8/07,10.007762,99.94,74.8038,1.995,9.51,,
5/7/07,9.899167,98.989,69.2977,1.8241,9.495,,
5/4/07,9.602916,98.0395,68.5735,1.6688,9.911,,
5/3/07,9.563863,97.0484,68.4059,1.4973,10.54,,
5/2/07,9.562907,95.9944,65.8781,1.3132,9.49,,
5/1/07,9.47527,95.0454,65.7411,1.128,7.59,,
4/30/07,9.506705,94.2864,67.7829,0.9339,9.52,,
4/27/07,9.518137,93.3344,63.9316,0.7444,7.28,,
4/26/07,9.41526,92.6064,79.0764,0.5942,9.54,,
4/25/07,9.08281,91.6524,61.1884,0.4733,0.33,,
4/24/07,8.881817,91.6194,60.0595,0.498,0.29,,
4/23/07,8.907536,91.5904,48.111,0.5675,-3.625,,
4/20/07,8.665582,91.9529,43.6662,0.6978,-3.231,,
4/19/07,8.5989,92.276,38.9384,0.8556,-4.75,,
4/18/07,8.611282,92.751,38.7398,1.0289,-3.98,,
4/17/07,8.606523,93.149,47.2163,1.198,-2.14,,
4/16/07,8.709401,93.363,37.6783,1.349,-3.71,,
4/13/07,8.596042,93.734,39.1475,1.5098,-3.29,,
4/12/07,8.781795,94.063,44.5483,1.6413,-2.84,,
4/11/07,8.8199,94.347,55.8658,1.7287,-1.81,,
4/10/07,8.978027,94.528,54.5817,1.7738,-0.32,,
4/9/07,8.920873,94.56,66.1866,1.801,1.86,,
4/5/07,9.018985,94.374,60.8895,1.798,0.39,,
4/4/07,8.979932,94.335,68.1141,1.7929,2.95,,
4/3/07,9.00184,94.04,64.4058,1.7637,2.79,,
4/2/07,8.920873,93.761,64.4058,1.7257,3.9,,
3/30/07,8.850382,93.371,65.4854,1.6631,4.742,,
3/29/07,8.930396,92.8968,65.1474,1.5726,4.23,,
3/28/07,8.881817,92.4738,69.8683,1.4549,6.28,,
3/27/07,9.093288,91.8458,75.8162,1.3069,6.3,,
3/26/07,9.130437,91.2158,71.2518,1.146,5.92,,
3/23/07,8.908489,90.6238,69.3121,1.0037,4.55,,
3/22/07,8.950401,90.1688,71.9046,0.8634,5.14,,
3/21/07,8.941829,89.6548,66.7848,0.7255,3.94,,
3/20/07,8.714162,89.2608,64.6525,0.6156,3.55,,
3/19/07,8.680823,88.9058,60.716,0.5179,4.35,,
3/16/07,8.534126,88.4708,58.0573,0.4341,2.768,,
3/15/07,8.532222,88.194,60.2639,0.3527,5.93,,
3/14/07,8.57318,87.601,55.3406,0.2659,5.6,,
3/13/07,8.420769,87.041,59.2775,0.1897,3.11,,
3/12/07,8.560799,86.73,54.4533,0.1031,-1.77,,
3/9/07,8.37981,86.907,57.8111,0.0286,-0.36,,
3/8/07,8.382667,86.943,57.1267,-0.0544,-2.21,,
3/7/07,8.355994,87.164,55.4541,-0.125,2.07,,
3/6/07,8.400765,86.957,54.718,-0.1756,3.15,,
3/5/07,8.222633,86.642,48.9138,-0.2042,0.64,,
3/2/07,8.135951,86.578,51.6596,-0.2025,1.33,,
3/1/07,8.293126,86.445,42.6359,-0.2017,-0.6,,
2/28/07,8.059742,86.505,38.769,-0.181,-2.16,,
2/27/07,7.994967,86.721,48.1231,-0.2006,1.87,,
2/26/07,8.431249,86.534,62.7374,-0.3097,3.96,,
2/23/07,8.484592,86.138,60.6727,-0.4692,3.73,,
2/22/07,8.526506,85.765,68.9677,-0.607,6.32,,
2/21/07,8.496976,85.133,51.3878,-0.7174,1.53,,
2/20/07,8.182625,84.98,43.4292,-0.7355,0.35,,
2/16/07,8.0807,84.945,46.5215,-0.73,1.13,,
2/15/07,8.116899,84.832,47.4852,-0.7239,-0.79,,
2/14/07,8.125469,84.911,42.9512,-0.7047,-0.23,,
2/13/07,8.068316,84.934,45.2519,-0.664,-1.27,,
2/12/07,8.085462,85.061,41.358,-0.6157,-1.87,,
2/9/07,7.932097,85.248,47.3826,-0.5481,-1.235,,
2/8/07,8.209295,85.3715,45.1509,-0.4763,-1.681,,
2/7/07,8.206441,85.5396,40.3436,-0.3687,-2.2,,
2/6/07,8.015925,85.7596,40.1946,-0.2264,-1.28,,
2/5/07,7.995921,85.8876,39.5149,-0.0659,-4.84,,
2/2/07,8.073079,86.3716,38.7633,0.1084,-4.51,,
2/1/07,8.072126,86.8226,44.6122,0.2861,-5.87,,
1/31/07,8.16643,87.4096,39.2562,0.4503,-12.7,,
1/30/07,8.149286,88.6796,43.6051,0.634,-9.25,,
1/29/07,8.186437,89.6046,43.1357,0.8,-8.29,,
1/26/07,8.133093,90.4336,45.2616,0.9663,-8.825,,
1/25/07,8.215967,91.3161,45.2497,1.1187,-7.639,,
1/24/07,8.258834,92.08,44.0686,1.2606,0.23,,
1/23/07,8.163574,92.057,41.5682,1.3776,-0.23,,
1/22/07,8.267404,92.08,48.5849,1.4389,3.37,,
1/19/07,8.430295,91.743,47.3895,1.3869,4.58,,
1/18/07,8.484592,91.285,55.2563,1.2507,5.81,,
1/17/07,9.044706,90.704,72.2383,0.9834,13.61,,
1/16/07,9.249508,89.343,69.316,0.6223,15.46,,
1/12/07,9.013269,87.797,67.5326,0.2843,16.44,,
1/11/07,9.125674,86.153,72.2108,-0.0342,13.79,,
1/10/07,9.239983,84.774,70.5948,-0.3218,11.29,,
1/9/07,8.817995,83.645,53.6896,-0.5016,1.7544,,
1/8/07,8.141665,83.4696,52.2304,-0.5258,-0.51,,
1/5/07,8.101658,83.5206,51.6993,-0.5131,1.04,,
1/4/07,8.159763,83.4166,46.8883,-0.4567,-3.575,,
1/3/07,7.982585,83.7741,53.0859,-0.3421,-2.73,,
12/29/06,8.081651,84.0471,46.4285,-0.1898,-5.1,,
12/28/06,7.703482,84.5571,32.7344,0.066,-7.73,,
12/27/06,7.765398,85.3301,22.8893,0.405,-10.46,,
12/26/06,7.764446,86.3761,30.705,0.7538,-6.75,,
12/22/06,7.830171,87.0511,34.1411,1.0378,-3.77,,
12/21/06,7.896853,87.4281,37.7248,1.2993,-5.3294,,
12/20/06,8.074031,87.961,43.646,1.5401,-4.175,,
12/19/06,8.221681,88.3785,34.5843,1.7638,-6.925,,
12/18/06,8.141665,89.071,45.5527,1.9925,-4.255,,
12/15/06,8.355994,89.4965,52.8172,2.172,-2.78,,
12/14/06,8.435058,89.7745,52.9807,2.339,-3.165,,
12/13/06,8.482688,90.091,47.6299,2.5155,-5.05,,
12/12/06,8.205487,90.596,50.7485,2.7016,-1.75,,
12/11/06,8.454111,90.771,52.0975,2.8687,-3.61,,
12/8/06,8.407433,91.132,44.4438,3.0181,-2.3,,
12/7/06,8.291223,91.362,58.5301,3.1444,1.035,,
12/6/06,8.556987,91.2585,62.4838,3.192,3.225,,
12/5/06,8.694161,90.936,69.3523,3.1926,6.255,,
12/4/06,8.67987,90.3105,70.9152,3.1454,6.735,,
12/1/06,8.698922,89.637,70.7039,3.0633,6.93,,
11/30/06,8.73131,88.944,73.1859,2.9496,7.165,,
11/29/06,8.744645,88.2275,77.8375,2.8041,8.2,,
11/28/06,8.745598,87.4075,72.5583,2.6411,7.14,,
11/27/06,8.529363,86.6935,87.9059,2.4943,8.96,,
11/24/06,8.72845,85.7975,83.5709,2.3278,6.63,,
11/22/06,8.602714,85.1345,82.5509,2.2076,8.97,,
11/21/06,8.439821,84.2375,79.1664,2.1042,6.97,,
11/20/06,8.236921,83.5405,73.1315,2.0302,6.45,,
11/17/06,8.17786,82.8955,72.2171,1.9772,5.785,,
11/16/06,8.155001,82.317,71.2681,1.9179,5.955,,
11/15/06,8.0064,81.7215,72.7316,1.8545,3.95,,
11/14/06,8.096894,81.3265,72.0132,1.7897,3.35,,
11/13/06,8.034976,80.9915,67.0801,1.7393,3.235,,
11/10/06,7.917809,80.668,69.3789,1.7163,1.8,,
11/9/06,7.938767,80.488,67.3983,1.705,1,,
11/8/06,7.853987,80.388,56.0671,1.7282,-1.33,,
11/7/06,7.669186,80.521,58.8139,1.7938,-0.76,,
11/6/06,7.59298,80.597,51.3275,1.8549,-1.04,,
11/3/06,7.457716,80.701,53.7301,1.9208,0.39,,
11/2/06,7.523444,80.662,51.513,1.9577,-0.345,,
11/1/06,7.54059,80.6965,65.3505,1.9625,6.35,,
10/31/06,7.723484,80.0615,67.9832,1.9116,6.41,,
10/30/06,7.660613,79.4205,62.2549,1.8388,4.795,,
10/27/06,7.65966,78.941,77.239,1.753,6.12,,
10/26/06,7.829219,78.329,78.6876,1.623,8.29,,
10/25/06,7.780639,77.5,77.2815,1.4846,7.93,,
10/24/06,7.720625,76.707,76.9329,1.3543,6.67,,
10/23/06,7.759682,76.04,73.7767,1.239,6.19,,
10/20/06,7.615843,75.421,70.767,1.1588,4.55,,
10/19/06,7.524396,74.966,72.9082,1.1146,4.73,,
10/18/06,7.099546,74.493,53.0073,1.11,0.65,,
10/17/06,7.076685,74.428,55.3607,1.1802,0.59,,
10/16/06,7.182421,74.369,56.5291,1.2531,0.09,,
10/13/06,7.146224,74.36,59.8645,1.3361,-1.48,,
10/12/06,7.169085,74.508,46.9255,1.4364,-3.41,,
10/11/06,6.975711,74.849,45.4364,1.5721,-3.75,,
10/10/06,7.030961,75.224,53.3822,1.7068,-1.64,,
10/9/06,7.109072,75.388,47.9718,1.8293,-0.01,,
10/6/06,7.070017,75.389,52.5727,1.957,0.12,,
10/5/06,7.128126,75.377,53.3903,2.0701,-0.72,,
10/4/06,7.180516,75.449,50.6924,2.1733,-0.28,,
10/3/06,7.056683,75.477,52.937,2.2624,0.35,,
10/2/06,7.130981,75.442,57.1681,2.3185,1.3,,
9/29/06,7.332928,75.312,73.5227,2.3344,2.51,,
9/28/06,7.335786,75.061,73.2139,2.3099,3.3,,
9/27/06,7.278632,74.731,74.5175,2.2826,4.32,,
9/26/06,7.392941,74.299,71.5035,2.2592,3.37,,
9/25/06,7.215762,73.962,61.7582,2.2561,1.38,,
9/22/06,6.953802,73.824,65.9553,2.2685,0.93,,
9/21/06,7.11098,73.731,74.8287,2.2528,4.65,,
9/20/06,7.169085,73.266,71.6894,2.2141,3.3,,
9/19/06,7.027151,72.936,70.6284,2.1743,5.13,,
9/18/06,7.038582,72.423,69.5271,2.1221,5.32,,
9/15/06,7.058586,71.891,76.4023,2.0552,7.32,,
9/14/06,7.065255,71.159,73.8415,1.9704,6.385,,
9/13/06,7.068111,70.5205,71.0457,1.8921,5.86,,
9/12/06,6.918559,69.9345,70.9171,1.8155,4.31,,
9/11/06,6.906172,69.5035,69.7689,1.7327,5.09,,
9/8/06,6.908079,68.9945,76.4923,1.6525,5.48,,
9/7/06,6.934751,68.4465,68.4215,1.5799,2.6,,
9/6/06,6.670887,68.1865,72.2923,1.5554,4.4,,
9/5/06,6.809012,67.7465,64.3027,1.5448,1.67,,
9/1/06,6.513712,67.5795,62.0134,1.5752,0.77,,
8/31/06,6.463226,67.5025,55.76,1.6204,-0.72,,
8/30/06,6.378445,67.5745,56.1412,1.6787,0.235,,
8/29/06,6.332723,67.551,54.3804,1.7284,1.65,,
8/28/06,6.380351,67.386,64.5962,1.7676,4.45,,
8/25/06,6.548957,66.941,59.3114,1.7844,4.09,,
8/24/06,6.459417,66.532,63.3464,1.8089,4.64,,
8/23/06,6.411787,66.068,64.1317,1.8206,2.57,,
8/22/06,6.441316,65.811,58.5869,1.8314,-0.41,,
8/21/06,6.340344,65.852,62.6832,1.8493,-0.42,,
8/18/06,6.468941,65.894,65.4049,1.8502,0.66,,
8/17/06,6.438458,65.828,67.2641,1.8463,0.09,,
8/16/06,6.47561,65.819,64.4408,1.8522,-0.55,,
8/15/06,6.329865,65.874,58.0773,1.8874,-1.88,,
8/14/06,6.09077,66.062,52.4661,1.9504,-2.78,,
8/11/06,6.063145,66.34,48.6283,2.0142,-0.69,,
8/10/06,6.103152,66.409,48.6283,2.0484,-1.255,,
8/9/06,6.057429,66.5345,59.1735,2.0196,3.43,,
8/8/06,6.170785,66.1915,69.5025,1.8998,5.31,,
8/7/06,6.40226,65.6605,73.9092,1.708,6.46,,
8/4/06,6.506094,65.0145,72.2236,1.4663,7.23,,
8/3/06,6.628973,64.2915,78.0486,1.1876,6.95,,
8/2/06,6.492756,63.5965,77.5561,0.8613,14.69,,
8/1/06,6.399405,62.1275,76.7806,0.5128,14.06,,
7/31/06,6.473704,60.7215,76.1068,0.1543,15.1,,
7/28/06,6.247944,59.2115,70.3721,-0.1991,11.44,,
7/27/06,6.039332,58.0675,73.475,-0.5243,12.475,,
7/26/06,6.084101,56.82,67.8117,-0.8515,6.83,,
7/25/06,5.899301,56.137,67.2592,-1.142,6.67,,
7/24/06,5.850719,55.47,66.0183,-1.4167,5.56,,
7/21/06,5.784041,54.914,62.4737,-1.6527,4.34,,
7/20/06,5.763084,54.48,67.4896,-1.826,3.87,,
7/19/06,5.153434,54.093,34.0444,-1.927,-4.19,,
7/18/06,5.039125,54.512,34.8511,-1.8821,-4.36,,
7/17/06,4.988639,54.948,23.1299,-1.8187,-5.86,,
7/14/06,4.826701,55.534,25.3392,-1.733,-4.26,,
7/13/06,4.977209,55.96,21.2047,-1.6616,-5.26,,
7/12/06,5.044841,56.486,31.7899,-1.606,-3.92,,
7/11/06,5.301083,56.878,31.1993,-1.5982,-4.06,,
7/10/06,5.239165,57.284,33.7886,-1.593,-4.02,,
7/7/06,5.277269,57.686,31.8917,-1.6,-2.72,,
7/6/06,5.312515,57.958,39.3094,-1.6165,-0.65,,
7/5/06,5.429681,58.023,39.6185,-1.6583,-0.46,,
7/3/06,5.520176,58.069,41.4262,-1.7017,-0.31,,
6/30/06,5.455401,58.1,41.7505,-1.7486,-1.365,,
6/29/06,5.617341,58.2365,36.4396,-1.794,-0.54,,
6/28/06,5.33633,58.2905,38.4546,-1.8378,-0.99,,
6/27/06,5.470643,58.3895,46.276,-1.903,1.48,,
6/26/06,5.619245,58.2415,46.6556,-1.99,0.34,,
6/23/06,5.604003,58.2075,49.1501,-2.0657,-1.46,,
6/22/06,5.675447,58.3535,41.3506,-2.1221,-0.24,,
6/21/06,5.511605,58.3775,38.7936,-2.1367,-2.36,,
6/20/06,5.474452,58.6135,38.1072,-2.1297,-2.61,,
